text	label
No financial or pricing details were disclosed .	neutral
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .	negative
The acquisition is expected to take place by the end of August 2007 .	neutral
The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .	positive
Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .	positive
EPS grew to 0.04 eur from 0.02 eur .	positive
The report also said Nokia 's operations comprising the sites at Bochum , Ulm , Dusseldorf , Munich and Frankfurt posted operating profit after interest of 246 mln eur .	neutral
A & euro ; 4.8 million investment in 13.6 % of Lewa netted Deutsche Beteiligungs & euro ; 21 million .	positive
CEO Erkki J+Ærvinen is happy with the company 's performance in 2010 .	positive
An estimated 30 pct of mobile calls are made from the home , and France Telecom hopes that 15 pct of its Orange clients will sign up for the service by the end of 2008 .	neutral
At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .	negative
The parties have also agreed on options that allow UH to extensively implement later on also functionalities of human resources management .	positive
Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .	neutral
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .	positive
Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .	positive
Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab .	neutral
The company has committed to further expanding the Apollo portfolio .	positive
Our in-depth expertise extends to the fields of energy , industry , urban & mobility and water & environment .	neutral
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .	neutral
The measures result from decreased demand in technical design and product information .	negative
Performance is based on values and sustainability .	neutral
Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. .	neutral
The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .	neutral
Net sales have been eaten by the weak US dollar .	negative
`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .	neutral
More than 200 volunteers from Fiskars , the garden tool company , Home Depot ( NYSE : HD ) , the city of Baltimore and the neighborhood are working right now to create a garden sanctuary - in a single day .	positive
Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .	negative
29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .	positive
Most recently , he founded Virent Energy Systems , Inc. , an 80 person catalytic biofuels company , where , as president and CEO , he led the company through multiple financings , defined the company 's market strategy , and secured the company 's first customers .	neutral
Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .	negative
Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .	negative
The number of magazine and newspaper readers remained unchanged .	neutral
The other deal is for process cranes to the Russian steel mill PNTZ in Pervorouralsky through an order placed by Turkish construction company Gama Endustri Tesisleri Imalat ve Montaj AS .	neutral
Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .	negative
Some 3.8 mln euro ( $ 5.2 mln ) of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850,000 new Ixonos shares .	neutral
Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .	positive
The policy was also aimed at making the companies more profitable and competitive .	positive
Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .	neutral
At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 .	positive
Both companies ' existing investment plans will be coordinated .	neutral
Of Bavelloni 's and NST 's joint ventures , Bavelloni Tools , completes semiproducts that are produced in Italy into high-quality tools that will be sold under the DiaPol brand .	neutral
The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .	neutral
With the acquisition , the company will expand its offering to North , Central and South America , it said .	positive
DMASIA-16 August 2006-Benefon extends manufacturing capability with ASMobile -_ 2006 Digitalmediaasia.com & DMA Ltd. .	positive
Panostaja did not disclose the purchase price .	neutral
In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .	neutral
YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London .	neutral
Construction is expected to be completed in the summer of 2011 .	neutral
The gross area of eight houses will be 12,167 m2 .	neutral
Cameco typically prices sales contracts using a 40:60 ratio of fixed prices and spot prices .	neutral
The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .	neutral
It appears from statistics of the Technical Surveillance Authority that customers who switch service providers mostly transfer their numbers to Elisa 's network .	neutral
When the negotiations were started , Neste Oil anticipated that 450 people would be affected .	neutral
